0.05656,2.0
0.11312,3.0
0.11656,4.0
0.16968,5.0
0.17312,6.0
0.17656,7.0
0.18,8.0
0.22624,1.0
0.23312,2.0
0.23656,3.0
0.25047242187499996,1.0
0.28280000000000005,2.0
0.28624000000000005,2.5
0.28757073730468746,1.0
0.2886835397338867,1.0
0.28968000000000005,2.0
0.29312000000000005,2.5
0.29656000000000005,2.9
0.30000000000000004,3.2448275862068963
0.307032421875,3.5530103704789475
0.310472421875,3.8344618428159674
0.3269875,1.0
0.3428000000000001,2.0
0.3462400000000001,2.5
0.3496800000000001,2.9
0.3531200000000001,3.2448275862068963
0.3565600000000001,3.5530103704789475
0.3600000000000001,3.8344618428159674
0.3634400000000001,4.095254632258779
0.3668800000000001,4.339439692724345
0.3669140275225245,1.0
0.36926414048142003,1.0
0.3703200000000001,2.0
0.3713565718776747,1.0
0.3755238400711883,1.0
0.37618917968749993,1.0
0.38354750000000004,2.0
0.38516321568211226,1.0
0.38698750000000004,2.0
0.39042750000000004,2.5
0.40624000000000016,2.9
0.41045591642097745,1.0
0.41312000000000015,2.0
0.42000000000000015,2.5
0.42347402752252455,2.9
0.42691402752252455,3.2448275862068963
0.43035402752252455,3.5530103704789475
0.43379402752252455,3.8344618428159674
0.4369385572237708,1.0
0.43723402752252455,2.0
0.44067402752252455,2.5
0.44411402752252455,2.9
0.44755402752252454,3.2448275862068963
0.45099402752252454,3.5530103704789475
0.45443402752252454,3.8344618428159674
0.45787402752252454,4.095254632258779
0.46131402752252454,4.339439692724345
0.46475402752252454,4.569884190357676
0.46819402752252454,4.7887081163796905
0.47163402752252453,4.997532704493449
0.47507402752252453,5.197631445038131
0.47851402752252453,5.390026771750771
0.4804239903039599,1.0
0.48195402752252453,2.0
0.48539402752252453,3.0
0.48883402752252453,3.3333333333333335
0.4922740275225245,3.6333333333333333
0.4957140275225245,3.9085626911314986
0.4991540275225245,4.164411216286025
0.5025940275225245,4.404541200589505
0.5082444911003112,1.0
0.5094740275225245,2.0
0.5129140275225245,3.0
0.5163540275225245,3.3333333333333335
0.5197940275225245,3.6333333333333333
0.5232340275225245,3.9085626911314986
0.5266740275225245,4.164411216286025
0.5301140275225245,4.404541200589505
0.5335540275225245,4.631579603560094
0.5369940275225245,4.847488663879675
0.5404340275225245,5.053781049347505
0.5541940275225246,5.251652700342182
0.5648044911003113,5.44206894777127
0.5682444911003113,5.6258225917616755
0.5716844911003113,5.80357437537895
0.5751244911003113,5.975881980196146
0.5785644911003113,6.143221295683627
0.5820044911003113,6.306002343584771
0.5824317436974495,1.0
0.5854444911003113,2.0
0.5888844911003113,3.0
0.5923244911003113,4.0
0.5957644911003113,4.25
0.5992044911003113,4.485294117647059
0.6351244911003113,4.70824493731919
0.6420044911003113,4.920638305402837
0.6454444911003113,5.123863972061165
0.6488844911003113,5.319029184379971
0.6523244911003113,5.5070334169825355
0.6557644911003113,5.688619386102717
0.6592044911003113,5.864408963876719
0.6626444911003113,6.034929131579849
0.6660844911003113,6.2006311602527555
0.6695244911003113,6.361905065143308
0.6916844911003114,6.519090686393611
0.6985644911003114,6.672486312885993
0.7020044911003114,6.822355485051815
0.7054444911003114,6.968932426430941
0.7192044911003114,7.112426427923525
0.7226444911003114,7.253025421830018
0.7260844911003114,7.390898921761539
0.7551244911003114,7.526200460936379
0.7551244911003114,1.0
0.7585644911003114,2.0
0.7757644911003114,3.0
0.7782413418570161,1.0
0.7792044911003114,2.0
0.7826444911003114,2.5
0.8116844911003115,2.9
0.8151244911003115,3.2448275862068963
0.8164682902002335,1.0
0.8185644911003115,2.0
0.8220044911003115,2.5
0.8254444911003115,2.9
0.8288844911003115,3.2448275862068963
0.8323244911003115,3.5530103704789475
0.8357644911003115,3.8344618428159674
0.8392044911003115,4.095254632258779
0.8426444911003115,4.339439692724345
0.8460844911003115,4.569884190357676
0.8495244911003115,4.7887081163796905
0.8730282902002335,4.997532704493449
0.8764682902002335,5.197631445038131
0.8799082902002335,5.390026771750771
0.8833482902002335,5.575554607204394
0.8867882902002335,5.754908962142979
